5011.87233627 0.39011 0.72780
5128.61383991 0.38482 0.71830
5248.07460250 0.37939 0.70855
5370.31796370 0.37425 0.69906
5495.40873858 0.36918 0.68983
5623.41325190 0.36418 0.68087
5754.39937337 0.35945 0.67168
5888.43655356 0.35459 0.66323
6025.59586074 0.34979 0.65456
6165.95001861 0.34507 0.64614
6309.57344480 0.34041 0.63798
6456.54229035 0.33581 0.63007
6606.93448008 0.33146 0.62241
6760.82975392 0.32699 0.61455
6918.30970919 0.32259 0.60739
7079.45784384 0.31842 0.60002
7244.35960075 0.31414 0.59291
7413.10241301 0.30992 0.58604
7585.77575029 0.30612 0.57920
7762.47116629 0.30240 0.57237
7943.28234724 0.29876 0.56576
8128.30516164 0.29519 0.55938
8317.63771103 0.29169 0.55322
8511.38038202 0.28841 0.54728
8709.63589956 0.28505 0.54113
8912.50938134 0.28175 0.53563
9120.10839356 0.27868 0.52993
9332.54300797 0.27551 0.52445
9549.92586021 0.27242 0.51879
9772.37220956 0.26953 0.51375
10000.00000000 0.26657 0.50853
10232.92992281 0.26381 0.50353
10471.28548051 0.26097 0.49875
10715.19305238 0.25833 0.49419
10964.78196143 0.25576 0.48945
11220.18454302 0.25310 0.48534
11481.53621497 0.25065 0.48105
11748.97554940 0.24825 0.47698
12022.64434617 0.24578 0.47273
12302.68770812 0.24350 0.46912
12589.25411794 0.24128 0.46532
12882.49551693 0.23911 0.46176
13182.56738556 0.23701 0.45842
13489.62882592 0.23476 0.45495
13803.84264603 0.23252 0.45091
14125.37544623 0.23036 0.44705
14454.39770746 0.22828 0.44297
14791.08388168 0.22627 0.43947
15135.61248436 0.22434 0.43574
15488.16618912 0.22236 0.43220
15848.93192461 0.22059 0.42844
16218.10097359 0.21877 0.42525
16595.86907438 0.21715 0.42224
16982.43652462 0.21549 0.41901
17378.00828749 0.21391 0.41636
17782.79410039 0.21241 0.41348
18197.00858610 0.21099 0.41078
18620.87136663 0.20966 0.40826
19054.60717963 0.20840 0.40592
19498.44599758 0.20712 0.40375
19952.62314969 0.20604 0.40177
20417.37944670 0.20492 0.39955
20892.96130854 0.20402 0.39751
21379.62089502 0.20309 0.39607
21877.61623950 0.20225 0.39439
22387.21138568 0.20150 0.39289
22908.67652768 0.20085 0.39114
23442.28815320 0.20030 0.39001
23988.32919019 0.19943 0.38816
24547.08915685 0.19833 0.38596
25118.86431510 0.19730 0.38345
25703.95782769 0.19634 0.38150
26302.67991895 0.19545 0.37923
26915.34803927 0.19462 0.37706
27542.28703338 0.19386 0.37547
28183.82931264 0.19317 0.37353
28840.31503127 0.19243 0.37171
29512.09226666 0.19189 0.36955
30199.51720402 0.19141 0.36795
30902.95432514 0.19089 0.36646
31622.77660168 0.19057 0.36508
32359.36569296 0.19020 0.36334
33113.11214826 0.18991 0.36217
33884.41561392 0.18983 0.36063
34673.68504525 0.18970 0.35968
35481.33892336 0.18965 0.35834
36307.80547701 0.18969 0.35711
37153.52290972 0.18982 0.35646
38018.93963206 0.19004 0.35542
38904.51449943 0.19035 0.35448
39810.71705535 0.19075 0.35363
40738.02778041 0.19113 0.35288
41686.93834703 0.19174 0.35222
42657.95188016 0.19193 0.35132
43651.58322402 0.19194 0.35014
44668.35921510 0.19188 0.34903
45708.81896149 0.19202 0.34798
46773.51412872 0.19208 0.34645
47863.00923226 0.19222 0.34553
48977.88193684 0.19242 0.34466
50118.72336273 0.19283 0.34385
51286.13839914 0.19317 0.34309
52480.74602498 0.19358 0.34240
53703.17963703 0.19391 0.34119
54954.08738576 0.19446 0.34061
56234.13251903 0.19509 0.34007
57543.99373372 0.19579 0.33959
58884.36553556 0.19642 0.33858
60255.95860744 0.19728 0.33819
61659.50018615 0.19807 0.33786
63095.73444802 0.19893 0.33698
64565.42290347 0.20005 0.33674
66069.34480076 0.20108 0.33656
67608.29753920 0.20221 0.33579
69183.09709189 0.20342 0.33570
70794.57843841 0.20473 0.33501
72443.59600750 0.20613 0.33500
74131.02413009 0.20764 0.33438
75857.75750292 0.20868 0.33434
77624.71166287 0.20920 0.33356
79432.82347243 0.20995 0.33280
81283.05161641 0.21075 0.33207
83176.37711027 0.21160 0.33136
85113.80382024 0.21249 0.33067
87096.35899561 0.21322 0.33069
89125.09381337 0.21420 0.33006
91201.08393559 0.21523 0.32944
93325.43007970 0.21630 0.32884
95499.25860214 0.21742 0.32826
97723.72209558 0.21858 0.32770
100000.00000000 0.21958 0.32716
